"user_id","birthdate","gender","married","has_children","home_country","home_city","home_airport","home_airport_lat","home_airport_lon","sign_up_date","age","age_range"
"564792","1979-01-01","F","true","true","usa","new york","LGA","40.777","-73.872","2023-01-31","44 years 7 mons 22 days","40-54"
"564822","2000-08-03","F","false","false","usa","miami","OPF","25.907","-80.278","2023-01-31","23 years 20 days","18-25"
"564842","2002-12-11","M","false","true","usa","indianapolis","IND","39.717","-86.294","2023-01-31","20 years 8 mons 12 days","18-25"
"564854","1984-02-08","F","false","false","usa","new york","LGA","40.777","-73.872","2023-01-31","39 years 6 mons 15 days","26-39"
"564962","1971-03-20","F","true","false","usa","long beach","LGB","33.818","-118.151","2023-01-31","52 years 5 mons 3 days","40-54"
"565056","2006-01-24","F","false","false","usa","houston","IAH","29.98","-95.34","2023-01-31","17 years 6 mons 30 days","0-17"
"565070","1957-04-16","F","false","false","canada","quebec","YQB","46.788","-71.398","2023-01-31","66 years 4 mons 7 days","65+"
"565076","1999-06-21","F","false","false","usa","stockton","SCK","37.894","-121.239","2023-01-31","24 years 2 mons 2 days","18-25"
"565109","1994-08-05","F","false","false","usa","chicago","UGN","42.422","-87.868","2023-01-31","29 years 18 days","26-39"
"565114","1990-03-12","F","false","false","usa","philadelphia","PNE","40.082","-75.011","2023-01-31","33 years 5 mons 11 days","26-39"
"565131","1985-11-18","F","true","false","canada","winnipeg","YAV","50.056","-97.032","2023-01-31","37 years 9 mons 5 days","26-39"
"565212","1973-12-12","F","false","false","usa","nashville","BNA","36.124","-86.678","2023-01-31","49 years 8 mons 11 days","40-54"
"565240","1984-08-14","F","false","false","canada","vancouver","YVR","49.195","-123.182","2023-01-31","39 years 9 days","26-39"
"565251","1990-02-05","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-01-31","33 years 6 mons 18 days","26-39"
"565265","1997-04-12","M","false","false","canada","quebec","YQB","46.788","-71.398","2023-01-31","26 years 4 mons 11 days","18-25"
"565275","1966-08-18","F","true","true","usa","philadelphia","PNE","40.082","-75.011","2023-02-01","57 years 5 days","55-64"
"565280","2003-07-28","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-01","20 years 26 days","18-25"
"565294","1977-12-01","F","false","false","usa","el paso","ELP","31.807","-106.378","2023-02-01","45 years 8 mons 22 days","40-54"
"565301","1985-06-09","F","false","true","usa","new orleans","MSY","29.993","-90.258","2023-02-01","38 years 2 mons 14 days","26-39"
"565348","1967-12-10","F","true","false","usa","colorado springs","COS","38.806","-104.7","2023-02-01","55 years 8 mons 13 days","55-64"
"565365","1972-10-09","M","false","true","usa","memphis","MEM","35.042","-89.977","2023-02-01","50 years 10 mons 14 days","40-54"
"565377","1981-05-07","F","false","false","usa","orlando","ORL","28.545","-81.333","2023-02-01","42 years 3 mons 16 days","40-54"
"565387","2002-10-06","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-01","20 years 10 mons 17 days","18-25"
"565419","1977-06-26","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-01","46 years 1 mon 27 days","40-54"
"565459","1995-01-10","F","false","false","usa","new york","LGA","40.777","-73.872","2023-02-01","28 years 7 mons 13 days","26-39"
"565460","1985-10-01","F","false","true","usa","chicago","ORD","41.979","-87.904","2023-02-01","37 years 10 mons 22 days","26-39"
"565464","1977-06-22","F","true","false","usa","san francisco","SFO","37.619","-122.375","2023-02-01","46 years 2 mons 1 day","40-54"
"565467","1997-01-11","F","false","false","usa","las vegas","LAS","36.08","-115.152","2023-02-01","26 years 7 mons 12 days","26-39"
"565487","2006-02-26","F","false","false","canada","halifax","YHZ","44.881","-63.509","2023-02-01","17 years 5 mons 25 days","0-17"
"565508","1978-05-18","F","false","true","usa","dallas","DAL","32.847","-96.852","2023-02-01","45 years 3 mons 5 days","40-54"
"565510","1958-09-06","F","true","false","usa","houston","EFD","29.607","-95.159","2023-02-01","64 years 11 mons 17 days","55-64"
"565511","2006-01-15","F","false","false","usa","st. louis","STL","38.748","-90.36","2023-02-01","17 years 7 mons 8 days","0-17"
"565514","1976-03-12","F","false","false","canada","hamilton","YHM","43.173","-79.935","2023-02-01","47 years 5 mons 11 days","40-54"
"565565","1964-08-12","F","true","true","usa","chicago","MDW","41.786","-87.752","2023-02-01","59 years 11 days","55-64"
"565573","1985-09-17","F","false","false","usa","fort worth","FTW","32.82","-97.362","2023-02-01","37 years 11 mons 6 days","26-39"
"565582","1997-05-06","F","true","true","usa","anchorage","ANC","61.174","-149.996","2023-02-01","26 years 3 mons 17 days","18-25"
"565601","1974-02-16","M","true","true","usa","austin","AUS","30.194","-97.67","2023-02-01","49 years 6 mons 7 days","40-54"
"565718","1973-01-22","F","false","false","usa","san antonio","RND","29.529","-98.279","2023-02-01","50 years 7 mons 1 day","40-54"
"565755","1991-08-16","M","false","false","usa","newark","EWR","40.692","-74.169","2023-02-01","32 years 7 days","26-39"
"565764","1992-11-15","F","false","true","canada","montreal","YUL","45.468","-73.741","2023-02-01","30 years 9 mons 8 days","26-39"
"565768","1992-01-13","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-02-01","31 years 7 mons 10 days","26-39"
"565791","1973-03-01","F","false","false","usa","dallas","DAL","32.847","-96.852","2023-02-01","50 years 5 mons 22 days","40-54"
"565826","1999-02-12","F","false","true","usa","providence","PVD","41.724","-71.428","2023-02-01","24 years 6 mons 11 days","18-25"
"565827","1998-10-28","F","true","false","usa","nashville","BNA","36.124","-86.678","2023-02-01","24 years 9 mons 26 days","18-25"
"565841","1980-10-07","F","true","true","canada","toronto","YYZ","43.677","-79.631","2023-02-01","42 years 10 mons 16 days","40-54"
"565902","2001-06-19","F","false","true","usa","nashville","BNA","36.124","-86.678","2023-02-01","22 years 2 mons 4 days","18-25"
"565910","1994-07-24","F","false","false","canada","edmonton","YXD","53.573","-113.521","2023-02-01","29 years 30 days","26-39"
"565912","1969-12-04","F","false","false","usa","philadelphia","PNE","40.082","-75.011","2023-02-01","53 years 8 mons 19 days","40-54"
"565915","2006-10-22","F","false","true","usa","new york","LGA","40.777","-73.872","2023-02-01","16 years 10 mons 1 day","0-17"
"565935","1970-09-04","F","true","false","usa","new york","LGA","40.777","-73.872","2023-02-01","52 years 11 mons 19 days","40-54"
"565949","1986-09-21","F","false","true","usa","los angeles","LAX","33.942","-118.408","2023-02-01","36 years 11 mons 2 days","26-39"
"566002","1955-08-02","F","true","false","usa","new york","JFK","40.64","-73.779","2023-02-01","68 years 21 days","65+"
"566008","1986-04-23","F","false","false","usa","chicago","ORD","41.979","-87.904","2023-02-01","37 years 4 mons","26-39"
"566032","1970-05-19","M","true","false","usa","san antonio","SAT","29.534","-98.47","2023-02-01","53 years 3 mons 4 days","40-54"
"566044","1965-04-05","M","true","true","usa","dallas","DAL","32.847","-96.852","2023-02-01","58 years 4 mons 18 days","55-64"
"566059","1995-07-03","F","true","true","usa","baltimore","BWI","39.175","-76.668","2023-02-01","28 years 1 mon 20 days","26-39"
"566061","1971-06-22","M","true","true","canada","toronto","YZD","43.742","-79.466","2023-02-01","52 years 2 mons 1 day","40-54"
"566096","1984-10-02","F","false","true","usa","memphis","MEM","35.042","-89.977","2023-02-01","38 years 10 mons 21 days","26-39"
"566097","1957-11-07","F","true","false","usa","long beach","LGB","33.818","-118.151","2023-02-01","65 years 9 mons 16 days","65+"
"566152","1983-09-27","F","false","false","usa","phoenix","LUF","33.535","-112.383","2023-02-01","39 years 10 mons 26 days","26-39"
"566173","1978-07-22","F","false","true","usa","san francisco","SFO","37.619","-122.375","2023-02-01","45 years 1 mon 1 day","40-54"
"566174","1976-09-17","M","true","true","usa","new york","LGA","40.777","-73.872","2023-02-01","46 years 11 mons 6 days","40-54"
"566196","1974-03-28","M","true","false","usa","shreveport","SHV","32.446","-93.826","2023-02-01","49 years 4 mons 26 days","40-54"
"566275","1991-06-27","F","false","false","usa","reno","RNO","39.498","-119.768","2023-02-01","32 years 1 mon 26 days","26-39"
"566279","1981-09-15","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-02-01","41 years 11 mons 8 days","40-54"
"566312","2006-02-11","F","false","false","canada","vancouver","YVR","49.195","-123.182","2023-02-01","17 years 6 mons 12 days","0-17"
"566336","1974-07-27","F","true","false","canada","edmonton","YED","53.667","-113.467","2023-02-01","49 years 27 days","40-54"
"566338","1980-10-04","F","true","false","usa","phoenix","LUF","33.535","-112.383","2023-02-01","42 years 10 mons 19 days","40-54"
"566366","1986-07-04","M","false","false","usa","grand rapids","GRR","42.881","-85.523","2023-02-01","37 years 1 mon 19 days","26-39"
"566424","1986-04-02","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-02-01","37 years 4 mons 21 days","26-39"
"566432","1960-07-16","F","true","true","usa","el paso","ELP","31.807","-106.378","2023-02-01","63 years 1 mon 7 days","55-64"
"566455","1980-07-02","F","false","true","usa","new york","LGA","40.777","-73.872","2023-02-01","43 years 1 mon 21 days","40-54"
"566456","1990-11-18","M","false","true","usa","new york","LGA","40.777","-73.872","2023-02-01","32 years 9 mons 5 days","26-39"
"566489","1974-09-14","M","false","false","usa","phoenix","LUF","33.535","-112.383","2023-02-01","48 years 11 mons 9 days","40-54"
"566533","2003-03-16","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-02-01","20 years 5 mons 7 days","18-25"
"566547","1981-10-15","F","false","false","usa","richmond","RIC","37.505","-77.319","2023-02-01","41 years 10 mons 8 days","40-54"
"566592","1961-11-04","F","true","false","usa","birmingham","BHM","33.563","-86.753","2023-02-01","61 years 9 mons 19 days","55-64"
"566614","1995-06-05","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-01","28 years 2 mons 18 days","26-39"
"566625","1975-06-24","F","true","true","usa","austin","AUS","30.194","-97.67","2023-02-01","48 years 1 mon 29 days","40-54"
"566626","1974-05-08","F","true","false","usa","san diego","SAN","32.733","-117.189","2023-02-01","49 years 3 mons 15 days","40-54"
"566650","1973-07-06","F","false","false","usa","new york","LGA","40.777","-73.872","2023-02-01","50 years 1 mon 17 days","40-54"
"566682","1972-03-11","F","false","true","usa","spokane","GEG","47.62","-117.534","2023-02-01","51 years 5 mons 12 days","40-54"
"566702","1977-02-09","F","false","true","usa","minneapolis","MSP","44.88","-93.217","2023-02-01","46 years 6 mons 14 days","40-54"
"566726","1969-04-19","F","true","true","usa","portland","PDX","45.589","-122.597","2023-02-01","54 years 4 mons 4 days","40-54"
"566735","1968-10-11","F","false","true","usa","boston","BOS","42.364","-71.005","2023-02-01","54 years 10 mons 12 days","40-54"
"566749","2003-03-21","F","false","false","usa","chicago","MDW","41.786","-87.752","2023-02-01","20 years 5 mons 2 days","18-25"
"566762","1983-09-21","F","true","true","usa","mobile","MOB","30.691","-88.243","2023-02-01","39 years 11 mons 2 days","26-39"
"566770","1991-10-21","F","true","true","canada","calgary","YYC","51.114","-114.02","2023-02-01","31 years 10 mons 2 days","26-39"
"566787","1981-06-27","F","false","false","usa","san antonio","SKF","29.384","-98.581","2023-02-01","42 years 1 mon 26 days","40-54"
"566815","1981-10-09","F","true","false","usa","new york","LGA","40.777","-73.872","2023-02-01","41 years 10 mons 14 days","40-54"
"566861","1976-11-22","F","true","true","usa","indianapolis","IND","39.717","-86.294","2023-02-01","46 years 9 mons 1 day","40-54"
"566875","1971-04-13","F","false","false","canada","toronto","YZD","43.742","-79.466","2023-02-01","52 years 4 mons 10 days","40-54"
"566881","1970-10-10","M","true","true","usa","new york","LGA","40.777","-73.872","2023-02-01","52 years 10 mons 13 days","40-54"
"566953","1993-04-28","F","false","true","canada","edmonton","YEG","53.31","-113.58","2023-02-01","30 years 3 mons 25 days","26-39"
"566964","1985-12-09","M","false","false","usa","new york","JFK","40.64","-73.779","2023-02-01","37 years 8 mons 14 days","26-39"
"566992","1987-05-10","F","false","false","canada","ottawa","YOW","45.323","-75.669","2023-02-01","36 years 3 mons 13 days","26-39"
"566996","1994-02-23","F","true","true","usa","dallas","DAL","32.847","-96.852","2023-02-01","29 years 6 mons","26-39"
"566998","1985-08-18","F","false","true","usa","philadelphia","PHL","39.872","-75.241","2023-02-01","38 years 5 days","26-39"
"566999","1977-08-12","F","false","false","usa","las vegas","LSV","36.236","-115.034","2023-02-01","46 years 11 days","40-54"
"567052","2006-07-20","M","false","false","usa","dallas","DAL","32.847","-96.852","2023-02-01","17 years 1 mon 3 days","0-17"
"567061","1990-08-20","F","true","true","usa","chicago","UGN","42.422","-87.868","2023-02-01","33 years 3 days","26-39"
"567114","1972-10-02","F","true","false","canada","ottawa","YOW","45.323","-75.669","2023-02-01","50 years 10 mons 21 days","40-54"
"567172","1969-06-03","F","true","false","canada","hamilton","YHM","43.173","-79.935","2023-02-01","54 years 2 mons 20 days","40-54"
"567195","1980-09-03","F","true","false","usa","corpus christi","CRP","27.77","-97.501","2023-02-01","42 years 11 mons 20 days","40-54"
"567211","1978-12-21","F","false","false","usa","tampa","MCF","27.849","-82.521","2023-02-01","44 years 8 mons 2 days","40-54"
"567219","1986-10-23","F","false","false","usa","washington","IAD","38.944","-77.456","2023-02-01","36 years 10 mons","26-39"
"567243","1991-05-15","F","false","true","usa","houston","IAH","29.98","-95.34","2023-02-01","32 years 3 mons 8 days","26-39"
"567245","1953-01-26","M","false","false","usa","wichita","ICT","37.65","-97.433","2023-02-01","70 years 6 mons 28 days","65+"
"567256","1978-07-03","F","true","false","canada","montreal","YMX","45.68","-74.039","2023-02-01","45 years 1 mon 20 days","40-54"
"567342","1994-07-22","F","false","true","usa","chicago","MDW","41.786","-87.752","2023-02-01","29 years 1 mon 1 day","26-39"
"567390","1999-11-10","F","false","false","usa","los angeles","LAX","33.942","-118.408","2023-02-02","23 years 9 mons 13 days","18-25"
"567431","1984-04-21","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-02","39 years 4 mons 2 days","26-39"
"567432","1979-05-12","F","false","true","canada","montreal","YMX","45.68","-74.039","2023-02-02","44 years 3 mons 11 days","40-54"
"567448","1978-08-23","F","true","true","usa","portland","PWM","43.646","-70.309","2023-02-02","45 years","40-54"
"567458","2006-04-18","F","false","false","usa","san antonio","RND","29.529","-98.279","2023-02-02","17 years 4 mons 5 days","0-17"
"567478","1987-05-22","F","false","false","usa","tacoma","TCM","47.138","-122.476","2023-02-02","36 years 3 mons 1 day","26-39"
"567518","1968-05-04","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-02","55 years 3 mons 19 days","40-54"
"567547","1990-05-06","F","false","false","usa","san jose","SJC","37.362","-121.929","2023-02-02","33 years 3 mons 17 days","26-39"
"567548","1978-04-02","F","true","false","usa","tucson","TUS","32.116","-110.941","2023-02-02","45 years 4 mons 21 days","40-54"
"567558","1987-10-13","F","false","true","usa","honolulu","HNL","21.316","-157.927","2023-02-02","35 years 10 mons 10 days","26-39"
"567563","1979-01-13","F","true","false","usa","new york","LGA","40.777","-73.872","2023-02-02","44 years 7 mons 10 days","40-54"
"567589","1996-06-20","F","false","false","usa","chicago","ORD","41.979","-87.904","2023-02-02","27 years 2 mons 3 days","26-39"
"567643","1983-07-02","F","true","false","usa","chicago","MDW","41.786","-87.752","2023-02-02","40 years 1 mon 21 days","26-39"
"567651","1986-07-26","F","false","false","usa","laredo","LRD","27.544","-99.461","2023-02-02","37 years 28 days","26-39"
"567682","1986-12-22","F","false","false","canada","calgary","YYC","51.114","-114.02","2023-02-02","36 years 8 mons 1 day","26-39"
"567778","1980-07-11","F","false","true","usa","san diego","SAN","32.733","-117.189","2023-02-02","43 years 1 mon 12 days","40-54"
"567824","1989-04-08","F","false","true","canada","ottawa","YOW","45.323","-75.669","2023-02-02","34 years 4 mons 15 days","26-39"
"567849","1983-01-12","F","true","false","usa","washington","IAD","38.944","-77.456","2023-02-02","40 years 7 mons 11 days","40-54"
"567885","1984-12-22","F","false","true","canada","toronto","YZD","43.742","-79.466","2023-02-02","38 years 8 mons 1 day","26-39"
"567906","1983-12-13","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-02","39 years 8 mons 10 days","26-39"
"567943","1990-06-18","F","false","true","usa","los angeles","LAX","33.942","-118.408","2023-02-02","33 years 2 mons 5 days","26-39"
"567950","1970-12-08","F","true","false","usa","houston","IAH","29.98","-95.34","2023-02-02","52 years 8 mons 15 days","40-54"
"567961","1997-02-20","F","false","false","usa","philadelphia","PHL","39.872","-75.241","2023-02-02","26 years 6 mons 3 days","18-25"
"568004","1969-11-03","F","true","true","canada","winnipeg","YWG","49.91","-97.234","2023-02-02","53 years 9 mons 20 days","40-54"
"568013","1983-02-27","F","true","false","usa","nashville","BNA","36.124","-86.678","2023-02-02","40 years 5 mons 24 days","26-39"
"568060","1982-08-12","F","false","true","usa","laredo","LRD","27.544","-99.461","2023-02-02","41 years 11 days","40-54"
"568064","1977-10-16","F","true","false","usa","santa ana","SNA","33.676","-117.868","2023-02-02","45 years 10 mons 7 days","40-54"
"568078","1987-01-12","F","true","true","usa","san jose","SJC","37.362","-121.929","2023-02-02","36 years 7 mons 11 days","26-39"
"568086","1964-09-15","F","false","false","usa","phoenix","LUF","33.535","-112.383","2023-02-02","58 years 11 mons 8 days","55-64"
"568093","1984-10-06","F","false","false","canada","toronto","YYZ","43.677","-79.631","2023-02-02","38 years 10 mons 17 days","26-39"
"568101","1970-08-02","F","true","true","canada","montreal","YUL","45.468","-73.741","2023-02-02","53 years 21 days","40-54"
"568105","1984-01-01","F","false","true","usa","new york","LGA","40.777","-73.872","2023-02-02","39 years 7 mons 22 days","26-39"
"568121","1983-03-20","M","true","true","usa","chicago","MDW","41.786","-87.752","2023-02-02","40 years 5 mons 3 days","26-39"
"568155","2002-02-03","F","false","true","usa","san jose","SJC","37.362","-121.929","2023-02-02","21 years 6 mons 20 days","18-25"
"568167","1990-09-26","F","false","false","usa","san diego","SAN","32.733","-117.189","2023-02-02","32 years 10 mons 27 days","26-39"
"568182","1985-12-07","F","false","true","usa","jacksonville","JAX","30.494","-81.688","2023-02-02","37 years 8 mons 16 days","26-39"
"568258","2000-03-05","F","false","false","usa","houston","IAH","29.98","-95.34","2023-02-02","23 years 5 mons 18 days","18-25"
"568325","1957-02-02","F","true","false","usa","houston","HOU","29.645","-95.279","2023-02-02","66 years 6 mons 21 days","65+"
"568371","1991-02-22","F","false","false","usa","akron","AKR","41.038","-81.467","2023-02-02","32 years 6 mons 1 day","26-39"
"568385","1977-10-10","F","true","false","usa","jacksonville","NZC","30.219","-81.876","2023-02-02","45 years 10 mons 13 days","40-54"
"568416","1992-07-28","M","false","true","canada","saskatoon","YXE","52.171","-106.7","2023-02-02","31 years 26 days","26-39"
"568463","1970-09-03","F","false","false","usa","tampa","MCF","27.849","-82.521","2023-02-02","52 years 11 mons 20 days","40-54"
"568486","1964-07-20","F","true","false","canada","calgary","YYC","51.114","-114.02","2023-02-02","59 years 1 mon 3 days","55-64"
"568513","1998-08-12","F","false","true","usa","new york","LGA","40.777","-73.872","2023-02-02","25 years 11 days","18-25"
"568536","1947-05-17","F","true","false","usa","los angeles","LAX","33.942","-118.408","2023-02-02","76 years 3 mons 6 days","65+"
"568602","1988-07-08","F","false","true","usa","baton rouge","BTR","30.533","-91.149","2023-02-02","35 years 1 mon 15 days","26-39"
"568605","2000-04-13","F","false","false","usa","new york","LGA","40.777","-73.872","2023-02-02","23 years 4 mons 10 days","18-25"
"568641","1978-11-13","F","true","false","usa","sacramento","SAC","38.513","-121.493","2023-02-02","44 years 9 mons 10 days","40-54"
"568696","1975-05-03","F","true","true","usa","tulsa","TUL","36.198","-95.888","2023-02-02","48 years 3 mons 20 days","40-54"
"568713","1975-06-22","M","false","false","usa","burlington","BTV","44.472","-73.153","2023-02-02","48 years 2 mons 1 day","40-54"
"568716","1981-12-21","F","false","false","usa","kansas city","MCI","39.297","-94.714","2023-02-02","41 years 8 mons 2 days","40-54"
"568773","1978-12-08","F","true","true","usa","dallas","DAL","32.847","-96.852","2023-02-02","44 years 8 mons 15 days","40-54"
"568790","1971-08-21","M","false","false","usa","new orleans","MSY","29.993","-90.258","2023-02-02","52 years 2 days","40-54"
"568917","2001-02-16","F","false","false","usa","new york","LGA","40.777","-73.872","2023-02-02","22 years 6 mons 7 days","18-25"
"568931","1980-04-25","F","true","true","usa","detroit","DTW","42.212","-83.353","2023-02-02","43 years 3 mons 28 days","40-54"
"568970","1978-11-06","F","false","true","usa","las vegas","LAS","36.08","-115.152","2023-02-02","44 years 9 mons 17 days","40-54"
"568984","1956-05-13","F","true","false","canada","montreal","YMX","45.68","-74.039","2023-02-02","67 years 3 mons 10 days","65+"
"569031","1991-06-03","F","false","false","canada","montreal","YMX","45.68","-74.039","2023-02-02","32 years 2 mons 20 days","26-39"
"569082","1976-02-11","F","true","false","canada","montreal","YUL","45.468","-73.741","2023-02-02","47 years 6 mons 12 days","40-54"
"569107","2004-07-06","F","false","false","usa","indianapolis","IND","39.717","-86.294","2023-02-02","19 years 1 mon 17 days","18-25"
"569150","1983-10-18","F","false","false","usa","washington","IAD","38.944","-77.456","2023-02-02","39 years 10 mons 5 days","26-39"
"569170","1982-08-19","F","false","false","usa","des moines","DSM","41.534","-93.663","2023-02-02","41 years 4 days","40-54"
"569180","1979-07-14","F","false","true","usa","washington","IAD","38.944","-77.456","2023-02-02","44 years 1 mon 9 days","40-54"
"569203","1983-11-19","M","false","false","usa","jacksonville","NIP","30.236","-81.681","2023-02-02","39 years 9 mons 4 days","26-39"
"569236","1967-12-19","F","true","false","usa","philadelphia","PNE","40.082","-75.011","2023-02-02","55 years 8 mons 4 days","55-64"
"569239","1979-12-26","F","false","false","usa","phoenix","LUF","33.535","-112.383","2023-02-02","43 years 7 mons 28 days","40-54"
"569243","1986-05-02","F","false","true","usa","louisville","LOU","38.228","-85.664","2023-02-02","37 years 3 mons 21 days","26-39"
"569300","1957-02-25","F","false","false","usa","washington","DCA","38.852","-77.037","2023-02-02","66 years 5 mons 26 days","65+"
"569335","1988-05-14","F","true","true","usa","chicago","UGN","42.422","-87.868","2023-02-02","35 years 3 mons 9 days","26-39"
"569342","1987-08-03","F","true","true","canada","ottawa","YOW","45.323","-75.669","2023-02-02","36 years 20 days","26-39"
"569364","1984-05-27","F","true","true","usa","fort worth","FTW","32.82","-97.362","2023-02-02","39 years 2 mons 27 days","26-39"
"569458","1991-12-15","F","false","false","canada","toronto","YYZ","43.677","-79.631","2023-02-03","31 years 8 mons 8 days","26-39"
"569466","1982-10-04","F","true","true","usa","portland","PWM","43.646","-70.309","2023-02-03","40 years 10 mons 19 days","40-54"
"569472","1981-03-09","F","true","false","usa","oklahoma city","TIK","35.415","-97.386","2023-02-03","42 years 5 mons 14 days","40-54"
"569530","1977-12-23","F","true","false","usa","charlotte","CLT","35.214","-80.943","2023-02-03","45 years 8 mons","40-54"
"569534","1975-03-24","F","true","false","canada","ottawa","YOW","45.323","-75.669","2023-02-03","48 years 4 mons 30 days","40-54"
"569572","1982-03-12","F","true","true","usa","new york","LGA","40.777","-73.872","2023-02-03","41 years 5 mons 11 days","40-54"
"569643","1954-12-22","F","true","false","usa","philadelphia","PHL","39.872","-75.241","2023-02-03","68 years 8 mons 1 day","65+"
"569733","1975-05-05","F","false","false","usa","dallas","DAL","32.847","-96.852","2023-02-03","48 years 3 mons 18 days","40-54"
"569754","1985-07-21","F","true","false","usa","akron","AKR","41.038","-81.467","2023-02-03","38 years 1 mon 2 days","26-39"
"569779","1979-11-09","F","true","false","usa","columbus","CMH","39.998","-82.892","2023-02-03","43 years 9 mons 14 days","40-54"
"569788","1986-04-02","M","false","false","usa","atlanta","ATL","33.64","-84.427","2023-02-03","37 years 4 mons 21 days","26-39"
"569792","1988-01-19","F","false","false","usa","tulsa","TUL","36.198","-95.888","2023-02-03","35 years 7 mons 4 days","26-39"
"569817","1987-12-08","M","true","false","usa","houston","IAH","29.98","-95.34","2023-02-03","35 years 8 mons 15 days","26-39"
"569829","1984-10-05","F","true","false","usa","chicago","ORD","41.979","-87.904","2023-02-03","38 years 10 mons 18 days","26-39"
"569832","1990-09-04","F","true","false","usa","tacoma","TCM","47.138","-122.476","2023-02-03","32 years 11 mons 19 days","26-39"
"569863","1984-07-27","F","false","false","usa","new york","LGA","40.777","-73.872","2023-02-03","39 years 27 days","26-39"
"569883","1973-01-05","F","true","false","usa","nashville","BNA","36.124","-86.678","2023-02-03","50 years 7 mons 18 days","40-54"
"569920","1990-01-10","F","true","false","usa","new york","LGA","40.777","-73.872","2023-02-03","33 years 7 mons 13 days","26-39"
"569923","2000-05-11","M","false","false","usa","san diego","SAN","32.733","-117.189","2023-02-03","23 years 3 mons 12 days","18-25"
"570021","1986-07-11","F","false","true","usa","tucson","DMA","32.166","-110.883","2023-02-03","37 years 1 mon 12 days","26-39"
"570076","1994-03-08","F","false","false","usa","miami","TNT","25.862","-80.897","2023-02-03","29 years 5 mons 15 days","26-39"
"570144","1981-06-01","F","true","true","usa","indianapolis","IND","39.717","-86.294","2023-02-03","42 years 2 mons 22 days","40-54"
"570162","1987-06-07","F","false","true","usa","nashville","BNA","36.124","-86.678","2023-02-03","36 years 2 mons 16 days","26-39"
"570215","1977-11-24","F","false","false","usa","honolulu","HNL","21.316","-157.927","2023-02-03","45 years 8 mons 29 days","40-54"
"570219","1985-10-04","F","false","false","usa","houston","HOU","29.645","-95.279","2023-02-03","37 years 10 mons 19 days","26-39"
"570224","1986-07-11","F","false","false","usa","st. petersburg","SPG","27.765","-82.627","2023-02-03","37 years 1 mon 12 days","26-39"
"570226","1992-09-06","F","false","false","canada","london","YXU","43.036","-81.154","2023-02-03","30 years 11 mons 17 days","26-39"
"570242","2004-11-17","F","false","false","usa","memphis","MEM","35.042","-89.977","2023-02-03","18 years 9 mons 6 days","18-25"
"570279","1998-08-21","F","false","false","usa","newark","EWR","40.692","-74.169","2023-02-03","25 years 2 days","18-25"
"570291","1969-06-18","F","true","true","usa","jacksonville","LRF","34.918","-92.146","2023-02-03","54 years 2 mons 5 days","40-54"
"570329","1998-04-06","M","false","true","usa","jacksonville","LRF","34.918","-92.146","2023-02-03","25 years 4 mons 17 days","18-25"
"570330","1969-01-13","F","true","false","usa","new york","LGA","40.777","-73.872","2023-02-03","54 years 7 mons 10 days","40-54"
"570346","1987-03-17","F","false","false","usa","mobile","BFM","30.626","-88.068","2023-02-03","36 years 5 mons 6 days","26-39"
"570369","1987-05-08","F","true","false","usa","nashville","BNA","36.124","-86.678","2023-02-03","36 years 3 mons 15 days","26-39"
"570418","1984-08-01","F","false","false","canada","toronto","YKZ","43.862","-79.37","2023-02-03","39 years 22 days","26-39"
"570436","1979-09-18","F","true","false","usa","san diego","SAN","32.733","-117.189","2023-02-03","43 years 11 mons 5 days","40-54"
"570439","1985-10-02","F","false","false","usa","san antonio","RND","29.529","-98.279","2023-02-03","37 years 10 mons 21 days","26-39"
"570600","1957-05-21","F","true","false","usa","richmond","RIC","37.505","-77.319","2023-02-03","66 years 3 mons 2 days","65+"
"570601","1986-05-22","M","true","true","usa","baltimore","BWI","39.175","-76.668","2023-02-03","37 years 3 mons 1 day","26-39"
"570625","2001-07-01","F","false","true","usa","new york","LGA","40.777","-73.872","2023-02-03","22 years 1 mon 22 days","18-25"
"570626","1975-03-12","F","true","false","usa","new york","LGA","40.777","-73.872","2023-02-03","48 years 5 mons 11 days","40-54"
"570631","1977-03-26","F","true","true","usa","portland","PDX","45.589","-122.597","2023-02-03","46 years 4 mons 28 days","40-54"
"570639","1991-09-20","F","false","false","usa","new york","JFK","40.64","-73.779","2023-02-03","31 years 11 mons 3 days","26-39"
"570654","1990-08-25","F","false","false","usa","el paso","BIF","31.849","-106.38","2023-02-03","32 years 11 mons 29 days","26-39"
"570666","1989-05-11","F","true","false","canada","winnipeg","YAV","50.056","-97.032","2023-02-03","34 years 3 mons 12 days","26-39"
